page_number,block_id,x0,y0,x1,y1,block_type,text
17,10,194.0,508.0616455078125,450.45599365234375,541.0616455078125,0,"Expenses
  Wages
$80
  $80
Expenses
  Wages
  Steel purchases
 $70
$100"
17,11,458.66400146484375,508.0616455078125,476.45599365234375,516.0616455078125,0,$170
17,12,194.0,547.0936279296875,476.45599365234375,555.0936279296875,0,"Proﬁt
  $20
Proﬁt
  $30"
17,13,29.472003936767578,290.40936279296875,139.73599243164062,378.40936279296875,0,"You may come across another 
term, gross national product, 
or GNP. There is a subtle differ-
ence between “domestic” and 
“national,” and thus between 
GDP and GNP. We examine the 
distinction in Chapter 18 and 
in Appendix 1 at the end of the 
book. For now, ignore it."
17,14,29.456005096435547,392.40936279296875,139.7080078125,450.40936279296875,0,"In reality, not only workers 
and machines are required for 
steel production, but so are 
iron ore, electricity, and so on. 
We shall ignore these to keep 
the example simple."
17,15,29.47200584411621,552.7613525390625,139.7360076904297,650.7613525390625,0,"An intermediate good is a 
good used in the production 
of another good. Some goods 
can be both final goods and 
intermediate goods. Potatoes 
sold directly to consumers are 
final goods. Potatoes used 
to produce potato chips are 
intermediate goods. Can you 
think of other examples?"
17,16,149.5,581.5948486328125,517.8500366210938,651.5948486328125,0,"How would you define aggregate output in this economy? As the sum of the values 
of all goods produced in the economy—the sum of $100 from the production of steel 
and $200 from the production of cars, so $300? Or as just the value of cars, which is 
equal to $200?
Some thought suggests that the right answer must be $200. Why? Because steel 
is an intermediate good: It is used in the production of cars. Once we count the"
17,17,137.83448791503906,348.4419860839844,147.0399932861328,356.9419860839844,0,
17,18,137.83448791503906,390.2696228027344,147.0399932861328,398.7696228027344,0,
17,19,137.83448791503906,126.55799865722656,147.0399932861328,135.05799865722656,0,
17,20,137.83448791503906,638.4450073242188,147.0399932861328,646.9450073242188,0,
18,0,47.5,669.7590942382812,532.3030395507812,678.9068603515625,0,"Chapter 2 
A Tour of the Book 
21"
18,1,47.5,29.495010375976562,415.4960021972656,63.49501037597656,0,"production of cars, we do not want to count the production of the goods that went into 
the production of these cars.
This motivates the first definition of GDP:"
18,2,47.49000549316406,68.96112060546875,416.3599548339844,141.49501037597656,0,"1.  GDP Is the Value of the Final Goods and Services Produced in the Economy 
during a Given Period.
The important word here is final. We want to count only the production of final goods, not 
intermediate goods. Using our example, we can make this point in another way. Suppose 
the two firms merged, so that the sale of steel took place inside the new firm and was no 
longer  recorded. The accounts of the new firm would be given by the following table:"
18,3,185.1999969482422,159.97601318359375,275.4239501953125,167.97601318359375,0,Steel and Car Company
18,4,163.95999145507812,175.52467346191406,292.751953125,195.47669982910156,0,"Revenues from sales
$200
Expenses (wages)
$150"
18,5,163.95999145507812,199.6287078857422,292.8079833984375,207.6287078857422,0,"Proﬁt
$50"
18,6,47.49900817871094,228.22288513183594,415.5830383300781,310.223876953125,0,"All we would see would be one firm selling cars for $200, paying workers 
$80 + $70 = $150, and making $20 + $30 = $50 in profits. The $200 measure 
would remain unchanged—as it should. We do not want our measure of aggregate out-
put to depend on whether firms decide to merge or not.
This first definition gives us one way to construct GDP: by recording and adding up the 
production of all final goods—and this is indeed roughly the way actual GDP numbers are 
put together. But it also suggests a second way of thinking about and constructing GDP:"
18,7,47.49601745605469,315.69000244140625,415.74212646484375,652.223876953125,0,"2. GDP Is the Sum of Value Added in the Economy during a Given Period.
The term value added means exactly what it suggests. The value added by a firm is defined 
as the value of its production minus the value of the intermediate goods used in production.
In our two-firms example, the steel company does not use intermediate goods. Its 
value added is simply equal to the value of the steel it produces, $100. The car com-
pany, however, uses steel as an intermediate good. Thus, the value added by the car 
company is equal to the value of the cars it produces minus the value of the steel it 
uses in production, $200 - $100 = $100. Total value added in the economy, or GDP, 
equals $100 + $100 = $200. (Note that aggregate value added would remain the 
same if the steel and car firms merged and became a single firm. In this case, we would 
not observe intermediate goods at all—as steel would be produced and then used to 
produce cars within the single firm—and the value added in the single firm would sim-
ply be equal to the value of cars, $200.)
This definition gives us a second way of thinking about GDP. Put together, the 
two definitions imply that the value of final goods and services—the first definition 
of GDP—can also be thought of as the sum of the value added by all the firms in the 
 economy—the second definition of GDP.
So far, we have looked at GDP from the production side. The other way of looking 
at GDP is from the income side. Go back to our example and think about the revenues 
left to a firm after it has paid for its intermediate goods: Some of the revenues go to 
pay workers—this component is called labor income. The rest goes to the firm—that 
component is called capital income or profit income.
Of the $100 of value added by the steel manufacturer, $80 goes to workers (labor 
income) and the remaining $20 goes to the firm (capital income). Of the $100 of value 
added by the car manufacturer, $70 goes to labor income and $30 to capital income. 
For the economy as a whole, labor income is equal to $150 1 $80 + $702, capital 
 income is equal to $50 1$20 + $302. Value added is equal to the sum of labor income 
and capital income is equal to $200 1$150 + $502."
18,8,415.9599914550781,601.7463989257812,535.7398681640625,649.85400390625,0,"The labor share in the exam-
ple is thus 75%. In advanced 
countries, the share of labor 
is indeed typically between 65 
and 75%.
"
19,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"22 
Introduction 
The Core"
19,1,167.5,29.495010375976562,347.95611572265625,39.49501037597656,0,This motivates the third definition of GDP:
19,2,149.5,44.96112060546875,517.530029296875,81.49501037597656,0,"3. GDP Is the Sum of Incomes in the Economy during a Given Period.
To summarize: You can think about aggregate output— GDP—in three different but 
equivalent ways."
19,3,149.5,89.49501037597656,517.4278564453125,159.49501037597656,0,"■ 
From the production side: GDP equals the value of the final goods and services 
produced in the economy during a given period.
■ 
Also from the production side: GDP is the sum of value added in the economy dur-
ing a given period.
■ 
From the income side: GDP is the sum of incomes in the economy during a given 
period."
19,4,149.5,170.34767150878906,287.0009765625,183.34767150878906,0,Nominal and Real GDP
19,5,149.4980010986328,191.49488830566406,517.7678833007812,273.494873046875,0,"U.S. GDP was $14,660 billion in 2010, compared to $526 billion in 1960. Was U.S. output 
really 28 times higher in 2010 than in 1960? Obviously not: Much of the increase re-
flected an increase in prices rather than an increase in quantities produced. This leads 
to the distinction between nominal GDP and real GDP.
Nominal GDP is the sum of the quantities of final goods produced times their 
 current price. This definition makes clear that nominal GDP increases over time for 
two reasons:"
19,6,149.5,281.494873046875,408.4280090332031,303.494873046875,0,"■ 
First, the production of most goods increases over time.
■ 
Second, the prices of most goods also increase over time."
19,7,149.4949951171875,311.494873046875,517.8557739257812,465.494873046875,0,"If our goal is to measure production and its change over time, we need to elimi-
nate the effect of increasing prices on our measure of GDP. That’s why real GDP is con-
structed as the sum of the quantities of final goods times constant (rather than current) 
prices.
If the economy produced only one final good, say, a particular car model, con-
structing real GDP would be easy: We would use the price of the car in a given year 
and then use it to multiply the quantity of cars produced in each year. An example will 
help here. Consider an economy that only produces cars—and to avoid issues we shall 
tackle later, assume the same model is produced every year. Suppose the number and 
the price of cars in three successive years are given by: 
Nominal GDP, which is equal to the quantity of cars times their price, goes up from 
$200,000 in 2004 to $288,000 in 2005—a 44% increase—and from $288,000 in 2005 to 
$338,000 in 2006—a 16% increase."
19,8,171.5,487.39300537109375,188.39599609375,505.39300537109375,0,Year
19,9,222.5050048828125,487.39300537109375,259.10498046875,505.39300537109375,0,"Quantity  
of Cars"
19,10,288.63800048828125,487.39300537109375,316.7828063964844,505.39300537109375,0,"Price  
of Cars"
19,11,351.1059875488281,487.39300537109375,387.08197021484375,505.39300537109375,0,"Nominal  
GDP"
19,12,416.1990051269531,487.39300537109375,475.8869934082031,505.39300537109375,0,"Real GDP  
(in 2005 dollars)"
19,13,171.5030059814453,514.8455810546875,462.7269592285156,522.8455810546875,0,"2004
10
$20,000
$200,000
$240,000"
19,14,171.5030059814453,529.8856201171875,462.7269592285156,537.8856201171875,0,"2005
12
$24,000
$288,000
$288,000"
19,15,171.5030059814453,544.8776245117188,462.7269592285156,552.8776245117188,0,"2006
13
$26,000
$338,000
$312,000"
19,16,29.503005981445312,55.185340881347656,123.4469985961914,63.185340881347656,0,Two lessons to remember:
19,17,29.503005981445312,68.65911865234375,139.97189331054688,172.17947387695312,0,"i.  GDP is the measure of 
 aggregate output, which 
we can look at from the 
production side (aggregate 
production), or the income 
side (aggregate income); 
and
ii.  Aggregate production and 
aggregate income are  always 
equal."
19,18,137.83448791503906,71.32411193847656,147.0399932861328,79.82411193847656,0,
19,19,29.48400115966797,232.91336059570312,139.7432098388672,320.9133605957031,0,"Warning! People often use 
nominal to denote small 
amounts. Economists use 
nominal for variables ex-
pressed in current prices. And 
they surely do not refer to 
small amounts: The numbers 
typically run in the billions or 
trillions of dollars."
19,20,137.83448791503906,251.47499084472656,147.0399932861328,259.9749755859375,0,
19,21,149.5,570.4389038085938,517.6881713867188,652.4389038085938,0,"■ 
To construct real GDP, we need to multiply the number of cars in each year by a 
common price. Suppose we use the price of a car in 2005 as the common price. 
This approach gives us in effect real GDP in 2005 dollars.
■ 
Using this approach, real GDP in 2004 (in 2005 dollars) equals 10 cars * $24,000 
per car = $240,000. Real GDP in 2005 (in 2005 dollars) equals 12 cars * $24,000 
per car = $288,000, the same as nominal GDP in 2005. Real GDP in 2006 (in 2005 
dollars) is equal to 13 * $24,000 = $312,000."
20,0,47.5,669.7590942382812,532.3030395507812,678.9068603515625,0,"Chapter 2 
A Tour of the Book 
23"
20,1,47.5,29.495010375976562,415.489990234375,99.49501037597656,0,"So real GDP goes up from $240,000 in 2004 to $288,000 in 2005—a 20% increase—
and from $288,000 in 2005 to $312,000 in 2006—an 8% increase.
■ 
How different would our results have been if we had decided to construct real GDP 
using the price of a car in, say, 2006 rather than 2005? Obviously, the level of real 
GDP in each year would be different (because the prices are not the same in 2006 
as in 2005); but its rate of change from year to year would be the same as above."
20,2,47.49501037597656,107.49501037597656,415.7401123046875,369.494873046875,0,"The problem in constructing real GDP in practice is that there is obviously more 
than one final good. Real GDP must be defined as a weighted average of the output of 
all final goods, and this brings us to what the weights should be.
The relative prices of the goods would appear to be the natural weights. If one good 
costs twice as much per unit as another, then that good should count for twice as much 
as the other in the construction of real output. But this raises the question: What if, as 
is typically the case, relative prices change over time? Should we choose the relative 
prices of a particular year as weights, or should we change the weights over time? More 
discussion of these issues, and of the way real GDP is constructed in the United States, 
is left to the appendix to this chapter. Here, what you should know is that the meas-
ure of real GDP in the U.S. national income accounts uses weights that reflect relative 
prices and which change over time. The measure is called real GDP in chained (2005) 
dollars. We use 2005 because, as in our example above, 2005 is the year when, by con-
struction, real GDP is equal to nominal GDP. It is our best measure of the output of the 
U.S. economy, and its evolution shows how U.S. output has increased over time.
Figure 2-1 plots the evolution of both nominal GDP and real GDP since 1960. By 
construction, the two are equal in 2005. The figure shows that real GDP in 2010 was 
about 4.7 times its level of 1960—a considerable increase, but clearly much less than 
the 28-fold increase in nominal GDP over the same period. The difference between the 
two results comes from the increase in prices over the period.
The terms nominal GDP and real GDP each have many synonyms, and you are 
likely to encounter them in your readings:"
20,3,47.5,377.494873046875,346.27099609375,387.494873046875,0,"■ 
Nominal GDP is also called dollar GDP or GDP in current dollars."
20,4,425.54400634765625,280.7703552246094,535.7848510742188,338.7703552246094,0,"Suppose real GDP was meas-
ured in 2000 dollars rather 
than 2005 dollars. Where 
would the nominal GDP and 
real GDP lines on the graph 
intersect?"
20,5,416.0039978027344,301.2380065917969,425.2103576660156,309.7380065917969,0,
20,6,425.5,68.66336822509766,535.7263793945312,116.66336822509766,0,"To be sure, compute real GDP 
in 2006 dollars, and compute 
the rate of growth from 2004 
to 2005, and from 2005 to 
2006."
20,7,416.0039978027344,88.84397888183594,425.2103576660156,97.34397888183594,0,
20,8,79.29199981689453,631.5869750976562,83.73999786376953,639.5869750976562,0,0
20,9,63.7239990234375,601.9229736328125,83.739990234375,609.9229736328125,0,"2,000"
20,10,63.7239990234375,572.2630004882812,83.739990234375,580.2630004882812,0,"4,000"
20,11,63.7239990234375,542.5999755859375,83.739990234375,550.5999755859375,0,"6,000"
20,12,63.7239990234375,512.9400024414062,83.739990234375,520.9400024414062,0,"8,000"
20,13,59.2760009765625,483.2760009765625,83.73999786376953,491.2760009765625,0,"10,000"
20,14,59.2760009765625,453.614013671875,83.73999786376953,461.614013671875,0,"12,000"
20,15,59.2760009765625,423.95098876953125,83.73999786376953,431.95098876953125,0,"14,000"
20,16,59.2760009765625,394.28900146484375,83.73999786376953,402.28900146484375,0,"16,000"
20,17,77.81400299072266,641.3809814453125,413.07000732421875,649.3809814453125,0,"1960
1965
1970
1975
1980
1985
1990
1995
2000
2005
2010"
20,18,263.8500061035156,576.2405395507812,321.3600158691406,585.2405395507812,0,Nominal GDP
20,19,145.32000732421875,491.43353271484375,248.3519287109375,511.2335510253906,0,"Real GDP
(billions of 2005 dollars)"
20,20,47.70414352416992,484.458984375,55.70414352416992,551.5869750976562,0,Billions of dollars
20,21,424.75,393.02001953125,481.3890075683594,404.02001953125,0,Figure 2-1
20,22,424.75,411.6199951171875,515.1702880859375,431.61798095703125,0,"Nominal and real U.S. 
GDP, 1960–2010"
20,23,424.72601318359375,439.3403625488281,534.9821166992188,477.3403625488281,0,"From 1960 to 2010, nominal 
GDP increased by a factor of 
28. Real GDP increased by a 
factor of about 5."
20,24,424.75,491.2200012207031,534.593994140625,516.2239990234375,0,"Source: Series GDPCA,GDPA: Fed-
eral Reserve Economic Data (FRED) 
http://research.stlouisfed.org/fred2/"
21,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"24 
Introduction 
The Core"
21,1,149.46719360351562,29.495010375976562,517.5447998046875,75.49501037597656,0,"■ 
Real GDP is also called GDP in terms of goods, GDP in constant dollars, GDP 
 adjusted for inflation, or GDP in (chained) 2005 dollars or GDP in 2005 
 dollars—if the year in which real GDP is set equal to nominal GDP is 2005, as is the 
case in the United States at this time."
21,2,167.4649658203125,83.49501037597656,407.7389221191406,93.49501037597656,0,"In the chapters that follow, unless we indicate otherwise,"
21,3,149.4669952392578,101.42047119140625,515.4711303710938,136.6826629638672,0,"■ 
GDP will refer to real GDP and Yt will denote real GDP in year t.
■ 
Nominal GDP, and variables measured in current dollars, will be denoted by a dol-
lar sign in front of them—for example, $Yt for nominal GDP in year t."
21,4,149.4669952392578,152.34767150878906,338.52606201171875,165.34767150878906,0,GDP: Level versus Growth Rate
21,5,149.46200561523438,173.49501037597656,517.7787475585938,363.494873046875,0,"We have focused so far on the level of real GDP. This is an important number that gives 
the economic size of a country. A country with twice the GDP of another country is 
economically twice as big as the other country. Equally important is the level of real 
GDP per person, the ratio of real GDP to the population of the country. It gives us the 
average standard of living of the country.
In assessing the performance of the economy from year to year, economists focus, 
however, on the rate of growth of real GDP, often called just GDP growth. Periods of positive 
GDP growth are called expansions. Periods of negative GDP growth are called recessions.
The evolution of GDP growth in the United States since 1960 is given in Figure 2-2. 
GDP growth in year t is constructed as 1Yt - Yt-12 >Yt-1 and expressed as a percent. 
The figure shows how the U.S. economy has gone through a series of expansions, inter-
rupted by short recessions. Again, you can see the effects of the crisis: zero growth in 
2008, and a large negative growth rate in 2009.
The figure raises a small puzzle. According to the graph, growth was positive in 
2001. But you may have heard people refer to the “recession of 2001.” Why do they do 
so? Because they look at GDP growth quarter by quarter, rather than year by year. There"
21,6,29.492000579833984,201.91336059570312,139.74000549316406,269.9133605957031,0,"Warning: One must be care-
ful about how one does the 
comparison: Recall the dis-
cussion in Chapter 1 about 
the standard of living in China. 
This is  discussed further in 
Chapter 10."
21,7,29.5,379.7350158691406,86.13899993896484,390.7350158691406,0,Figure 2-2
21,8,29.5,398.3349914550781,128.9311065673828,418.3329772949219,0,"Growth rate of U.S. GDP, 
1960–2010"
21,9,29.47599983215332,426.05535888671875,139.7223663330078,494.05535888671875,0,"Since 1960, the U.S. economy 
has gone through a series of 
expansions, interrupted by 
short recessions. The most 
recent recession was the most 
severe recession in the period 
from 1960 to 2010."
21,10,29.5,507.9349670410156,126.23300170898438,523.93701171875,0,"Source: Calculated using series 
GDPCA in Figure 2-1"
21,11,162.4550018310547,629.4569702148438,170.9029998779297,639.0569458007812,0,–4
21,12,162.4550018310547,588.0009765625,170.9029998779297,597.6009521484375,0,–2
21,13,166.45399475097656,546.5419921875,170.90199279785156,554.5419921875,0,0
21,14,166.45399475097656,505.0849609375,170.90199279785156,513.0849609375,0,2
21,15,166.45399475097656,463.6259765625,170.90199279785156,471.6259765625,0,4
21,16,166.45399475097656,422.16998291015625,170.90199279785156,430.16998291015625,0,6
21,17,166.45399475097656,380.7129821777344,170.90199279785156,388.7129821777344,0,8
21,18,164.927001953125,639.3809814453125,515.5,647.3809814453125,0,"1960
1965
1970
1975
1980
1985
1990
1995
2000
2005
2010"
21,19,150.05303955078125,495.697021484375,158.05303955078125,525.041015625,0,Percent
21,20,28.992000579833984,332.9133605957031,139.21600341796875,350.9133605957031,0,"It is actually the subject of one 
of the boxes in Chapter 5."
21,21,137.83448791503906,219.8419952392578,147.0399932861328,228.3419952392578,0,
21,22,137.58883666992188,340.677978515625,146.79434204101562,349.177978515625,0,
22,0,47.5,669.7590942382812,532.3030395507812,678.9068603515625,0,"Chapter 2 
A Tour of the Book 
25"
22,1,47.5,28.432971954345703,348.25201416015625,62.4329719543457,0,"Real GDP, Technological Progress, and  
the Price of Computers"
22,2,47.5,85.15412902832031,253.24391174316406,387.0419006347656,0,"A tough problem in computing real GDP is how to deal with 
changes in quality of existing goods. One of the most dif-
ficult cases is computers. It would clearly be absurd to as-
sume that a personal computer in 2010 is the same good as 
a personal computer produced in 1981 (the year in which 
the IBM PC was introduced): The same amount of money 
can clearly buy much more computing in 2010 than it could 
in 1981. But how much more? Does a 2010 computer pro-
vide 10 times, 100 times, or 1,000 times the computing serv-
ices of a 1981 computer? How should we take into account 
the improvements in internal speed, the size of the random 
access memory (RAM) or of the hard disk, the fact that com-
puters can access the Internet, and so on?
The approach used by economists to adjust for these 
improvements is to look at the market for computers and 
how it values computers with different characteristics in 
a given year. Example: Suppose the evidence from prices 
of different models on the market shows that people are 
willing to pay 10% more for a computer with a speed of 3 
GHz (3,000 megahertz) rather than 2 GHz. (The first edi-
tion of this book, published in 1996, compared two com-
puters, with speeds of 50 and 16 megaherz, respectively. 
This change is a good indication of technological progress. 
A further indication of technological progress is that, for 
the past few years, progress has not been made by increas-
ing the speed of processors, but rather by using multicore 
processors. We shall leave this aspect aside here, but peo-
ple in charge of national income accounts cannot; they 
have to take this change into account as well.) Suppose"
22,3,263.8719787597656,85.04188537597656,470.08392333984375,387.1460876464844,0,"new computers this year have a speed of 3 GHz compared 
to a speed of 2 GHz for new computers last year. And sup-
pose the dollar price of new computers this year is the 
same as the dollar price of new computers last year. Then 
economists in charge of computing the adjusted price of 
computers will conclude that new computers are in fact 
10% cheaper than last year.
This approach, which treats goods as providing a col-
lection of characteristics—for computers, speed, mem-
ory, and so on—each with an implicit price, is called 
hedonic pricing (“hedone” means “pleasure” in Greek). 
It is used by the Department of Commerce—which con-
structs real GDP—to estimate changes in the price of 
complex and fast changing goods, such as automobiles 
and computers. Using this approach, the Department of 
Commerce estimates that, for a given price, the quality of 
new computers has increased on average by 18% a year 
since 1981. Put another way, a typical personal computer 
in 2010 delivers 1.1829  121 times the computing serv-
ices a typical personal computer delivered in 1981.
Not only do computers deliver more services, they have 
become cheaper as well: Their dollar price has declined by 
about 10% a year since 1981. Putting this together with the 
information in the previous paragraph, this implies that 
their quality–adjusted price has fallen at an average rate 
of 18%  10%  28% per year. Put another way, a dol-
lar spent on a computer today buys 1.2829  1,285 times 
more computing services than a dollar spent on a computer 
in 1981."
22,4,518.5599975585938,46.82301330566406,548.5599975585938,153.4730224609375,0,FOCUS
22,5,47.5,434.0948791503906,415.921875,480.0948791503906,0,"is no official definition of what constitutes a recession, but the convention is to refer to 
a “recession” if the economy goes through at least two consecutive quarters of negative 
growth. Although GDP growth was positive for 2001 as a whole, it was negative during 
each of the first three quarters of 2001; thus 2001 qualifies as a (mild) recession."
22,6,47.5,499.1917724609375,273.447021484375,516.3610229492188,0,2-2 The Unemployment Rate
22,7,47.49900817871094,526.494873046875,415.7099914550781,608.494873046875,0,"Because it is a measure of aggregate activity, GDP is obviously the most important 
macroeconomic variable. But two other variables, unemployment and inflation, tell us 
about other important aspects of how an economy is performing. This section focuses 
on the unemployment rate.
We start with two definitions: Employment is the number of people who have a 
job. Unemployment is the number of people who do not have a job but are looking for 
one. The labor force is the sum of employment and unemployment:"
22,8,126.7979965209961,608.9742431640625,334.30499267578125,641.4203491210938,0,"L          =             N       +            U
 labor force = employment + unemployment"
23,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"26 
Introduction 
The Core"
23,1,149.5050048828125,197.49488830566406,517.6350708007812,219.49488830566406,0,"The unemployment rate is the ratio of the number of people who are unemployed 
to the number of people in the labor force:"
23,2,301.46502685546875,227.42034912109375,331.634033203125,244.42034912109375,0,u = U
23,3,217.489990234375,241.42034912109375,447.6280212402344,266.42034912109375,0,"L
 unemployment rate = unemployment>labor force"
23,4,149.49896240234375,274.494873046875,517.87890625,644.494873046875,0,"Constructing the unemployment rate is less obvious than you might have thought. 
The cartoon above not withstanding, determining whether somebody is employed 
is straightforward. Determining whether somebody is unemployed is harder.  Recall 
from the definition that, to be classified as unemployed, a person must meet two 
 conditions: that he or she does not have a job, and he or she is looking for one; this 
second condition is harder to assess.
Until the 1940s in the United States, and until more recently in most other 
countries, the only available source of data on unemployment was the number of 
people registered at unemployment offices, and so only those workers who were 
registered in unemployment offices were counted as unemployed. This system 
led to a poor measure of unemployment. How many of those looking for jobs ac-
tually registered at the unemployment office varied both across countries and 
across time. Those who had no incentive to register—for example, those who had 
 exhausted their unemployment benefits—were unlikely to take the time to come to 
the unemployment office, so they were not counted. Countries with less generous 
benefit systems were likely to have fewer unemployed registering, and therefore 
smaller measured unemployment rates.
Today, most rich countries rely on large surveys of households to compute the 
unemployment rate. In the United States, this survey is called the Current Population 
Survey (CPS). It relies on interviews of 50,000 households every month. The survey 
classifies a person as employed if he or she has a job at the time of the interview; it clas-
sifies a person as unemployed if he or she does not have a job and has been looking for 
a job in the last four weeks. Most other countries use a similar definition of unemploy-
ment. In the United States, estimates based on the CPS show that, during 2010, an aver-
age of 139.0 million people were employed, and 14.8 million people were unemployed, 
so the unemployment rate was 14.8>1139.0 + 14.82 = 9.6%.
Note that only those looking  for a job are counted as unemployed; those who do 
not have a job and are not looking for one are counted as not in the labor force. When 
unemployment is high, some of the unemployed give up looking for a job and therefore 
are no longer counted as unemployed. These people are known as discouraged workers. 
Take an extreme example: If all workers without a job gave up looking for one, the"
23,5,485.7340087890625,36.890960693359375,506.134033203125,174.68096923828125,0,"Non Sequitur © 2006 Wiley Ink, Inc. Distributed by 
Universal Uclick. Reprinted with permission. All rights 
reserved."
24,0,47.5,669.7590942382812,532.3030395507812,678.9068603515625,0,"Chapter 2 
A Tour of the Book 
27"
24,1,47.5,322.994873046875,415.78790283203125,452.994873046875,0,"unemployment rate would equal zero. This would make the unemployment rate a very 
poor indicator of what is happening in the labor market. This example is too extreme; in 
practice, when the economy slows down, we typically observe both an increase in un-
employment and an increase in the number of people who drop out of the labor force. 
Equivalently, a higher unemployment rate is typically associated with a lower participa-
tion rate, defined as the ratio of the labor force to the total population of working age.
Figure 2-3 shows the evolution of unemployment in the United States since 1970. 
Since 1960, the U.S. unemployment rate has fluctuated between 3 and 10%, going up 
during recessions and down during expansions. Again, you can see the effect of the 
crisis, with the unemployment rate reaching a peak at nearly 10% in 2010, the highest 
such rate since the 1980s."
24,2,47.5,463.8475341796875,341.03997802734375,476.8475341796875,0,Why Do Economists Care about Unemployment?
24,3,47.5,484.994873046875,415.82806396484375,650.994873046875,0,"Economists care about unemployment for two reasons. First, they care about 
 unemployment because of its direct effect on the welfare of the unemployed. Although 
unemployment benefits are more generous today than they were during the Great 
 Depression, unemployment is still often associated with financial and psychologi-
cal suffering. How much suffering depends on the nature of the unemployment. One 
image of unemployment is that of a stagnant pool, of people remaining unemployed 
for long periods of time. In normal times, in the United States, this image is not right: 
Every month, many people become unemployed, and many of the unemployed find 
jobs. When unemployment increases, however, as is the case now, the image becomes 
more accurate. Not only are more people unemployed, but also many of them are un-
employed for a long time. For example, the mean duration of unemployment, which 
was 9 weeks on average during 2000–2007, increased to 33 weeks in 2010. In short, 
when the unemployment increases, not only does unemployment become both more 
widespread, but it also becomes more painful."
24,4,425.49200439453125,333.9133605957031,535.7478637695312,451.9133605957031,0,"At the start of economic re-
form in Eastern Europe in the 
early 1990s, unemployment 
increased dramatically. But 
equally dramatic was the fall 
in the participation rate. In 
Poland in 1990, 70% of the 
decrease in employment was 
reflected in early retirements—
by people dropping out of the 
labor force rather than becom-
ing unemployed."
24,5,415.9599914550781,383.5559997558594,425.1654968261719,392.0559997558594,0,
24,6,63.68600082397461,278.2275085449219,67.99305725097656,285.9739990234375,0,3
24,7,63.68600082397461,242.53163146972656,67.99305725097656,250.27813720703125,0,4
24,8,63.68600082397461,206.83848571777344,67.99305725097656,214.58499145507812,0,5
24,9,63.6870002746582,171.14247131347656,67.99405670166016,178.88897705078125,0,6
24,10,63.6870002746582,135.4474639892578,67.99405670166016,143.1939697265625,0,7
24,11,63.6870002746582,99.75350189208984,67.99405670166016,107.5,0,8
24,12,63.6870002746582,64.0575180053711,67.99405670166016,71.80401611328125,0,9
24,13,59.38100051879883,28.36348533630371,67.99510955810547,36.1099853515625,0,10
24,14,61.99399948120117,287.5255126953125,413.5002746582031,295.2720031738281,0,"1960
1965
1970
1975
1980
1985
1990
1995
2000
2005
2010"
24,15,47.99168395996094,143.73992919921875,55.73818588256836,172.15411376953125,0,Percent
24,16,413.5,28.734973907470703,470.1390075683594,39.7349739074707,0,Figure 2-3
24,17,413.5,47.3349723815918,513.5648193359375,67.33296203613281,0,"U.S. unemployment rate, 
1960–2010"
24,18,413.5,75.05533599853516,535.776611328125,163.05532836914062,0,"Since 1960, the U.S. unemploy-
ment rate has fluctuated between 
3 and 10%, going down during 
expansions, and going up during 
recessions. The effect of the crisis 
is highly visible, with the unem-
ployment rate reaching close to 
10%, the highest such rate since 
the 1980s."
24,19,413.5,176.93496704101562,529.1610717773438,201.93899536132812,0,"Source: Series UNRATE: Federal 
 Reserve Economic Data (FRED) http://
research.stlouisfed.org/fred2/"
25,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"28 
Introduction 
The Core"
25,1,149.5,497.494873046875,517.7860107421875,651.494873046875,0,"Second, economists also care about the unemployment rate because it provides 
a signal that the economy may not be using some of its resources efficiently. Many 
workers who want to work do not find jobs; the economy is not utilizing its human 
resources efficiently. From this viewpoint, can very low unemployment also be a prob-
lem? The answer is yes. Like an engine running at too high a speed, an economy in 
which unemployment is very low may be overutilizing its resources and run into labor 
shortages. How low is “too low”? This is a difficult question, a question we will take up 
at more length later in the book. The question came up in 2000 in the United States. At 
the end of 2000, some economists worried that the unemployment rate, 4% at the time, 
was indeed too low. So, while they did not advocate triggering a recession, they favored 
lower (but positive) output growth for some time, so as to allow the unemployment 
rate to increase to a somewhat higher level. It turned out that they got more than they 
had asked for: a recession rather than a slowdown."
25,2,95.5,28.432971954345703,388.3800048828125,62.4329719543457,0,"Did Spain Have a 24% Unemployment  
Rate in 1994?"
25,3,22.0,47.42311096191406,52.0,154.0731201171875,0,FOCUS
